song_title,artist,youtube_url,start_time,amp_model,gain,volume,treble,middle,bass,stomp_fx,mod_fx,delay_fx,reverb_fx,aug_type,augmented_audio_path,spectral_centroid,spectral_rolloff,spectral_flatness,mfccs,active_rms,crest_factor,rms_frames,stomp_score,mod_score,reverb_score,delay_score,delay_time_ms
Spellbound,Siouxsie and the Banshees,https://www.youtube.com/watch?v=TjvvK-Rj0WI,0,50s Twin,3.0,6.0,10.0,8.0,7.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 8.5, ""speed"": 4.5, ""depth"": 6.0}}","{""type"": ""Echo"", ""settings"": {""level"": 2.5, ""time"": 125, ""feedback"": 3.5, ""wow"": 10.0}}","{""type"": ""Arena"", ""settings"": {""level"": 2.5, ""decay"": 5.5, ""tone"": 5.5}}",pitch_pos,data/audio_stems_augmented\026_siouxsie_and_the_banshees_spellbound_aug_pitch_pos.wav,1806.0588045807328,2905.0470489625504,0.00076348754,"[-375.4516296386719, 126.20466613769531, -97.02167510986328, 37.56727600097656]",0.014854971319437027,8.066960195330836,"[2.0342568e-05 2.3965515e-05 2.7259075e-05 ... 2.2385128e-02 1.9969551e-02
 1.6983714e-02]",9.46437576203607e-05,0.03716456517577171,1.0,0.9731216430664062,92.87981859410431
Spellbound,Siouxsie and the Banshees,https://www.youtube.com/watch?v=TjvvK-Rj0WI,0,50s Twin,3.0,6.0,10.0,8.0,7.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 8.5, ""speed"": 4.5, ""depth"": 6.0}}","{""type"": ""Echo"", ""settings"": {""level"": 2.5, ""time"": 125, ""feedback"": 3.5, ""wow"": 10.0}}","{""type"": ""Arena"", ""settings"": {""level"": 2.5, ""decay"": 5.5, ""tone"": 5.5}}",pitch_neg_tilt_lo,data/audio_stems_augmented\026_siouxsie_and_the_banshees_spellbound_aug_pitch_neg_tilt_lo.wav,1581.1362156472662,2535.2968514683735,0.00028759943,"[-389.2162780761719, 152.94435119628906, -102.28778839111328, 26.55866813659668]",0.014606419019401073,9.66456265947784,"[1.7559007e-05 2.1820186e-05 2.5411438e-05 ... 2.3829041e-02 2.0446319e-02
 1.6826363e-02]",2.975813731609378e-05,0.040919434279203415,1.0,0.9744861721992493,92.87981859410431
Creep,Radiohead,https://www.youtube.com/watch?v=XFkzRNyygfk,123,90s Rock,5.0,7.5,6.0,7.5,3.0,"{""type"": ""Blues Drive"", ""settings"": {""level"": 3.0, ""gain"": 9.5, ""tone"": 5.0, ""blend"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 2.0, ""depth"": 2.0}}","{""type"": ""Echo"", ""settings"": {""level"": 6.0, ""time"": 42, ""feedback"": 5.0, ""wow"": 4.5}}","{""type"": ""Spring 65"", ""settings"": {""level"": 9.5, ""decay"": 5.5, ""tone"": 5.0}}",none,data/audio_stems_augmented\027_radiohead_creep_orig.wav,2188.6276634069095,3397.230224609375,0.0013548764,"[-120.13400268554688, 138.18309020996094, -121.16901397705078, 94.66635131835938]",0.11904437094926834,5.205237455996465,[0.00033151 0.00059924 0.00061081 ... 0.13969257 0.12163301 0.10571461],0.0002602909517008811,0.09856557101011276,0.0,0.9906461834907532,92.87981859410431
Creep,Radiohead,https://www.youtube.com/watch?v=XFkzRNyygfk,123,90s Rock,5.0,7.5,6.0,7.5,3.0,"{""type"": ""Blues Drive"", ""settings"": {""level"": 3.0, ""gain"": 9.5, ""tone"": 5.0, ""blend"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 2.0, ""depth"": 2.0}}","{""type"": ""Echo"", ""settings"": {""level"": 6.0, ""time"": 42, ""feedback"": 5.0, ""wow"": 4.5}}","{""type"": ""Spring 65"", ""settings"": {""level"": 9.5, ""decay"": 5.5, ""tone"": 5.0}}",gain_neg,data/audio_stems_augmented\027_radiohead_creep_aug_gain_neg.wav,2188.640057379549,3397.264404296875,0.0013685783,"[-137.10301208496094, 138.18077087402344, -121.16685485839844, 94.66434478759766]",0.10016334056854248,5.205373681952569,[0.00027827 0.00050374 0.00051332 ... 0.11753674 0.10234154 0.08894811],0.0002629163791425526,0.08293303847312927,0.0,0.9906463623046875,92.87981859410431
Creep,Radiohead,https://www.youtube.com/watch?v=XFkzRNyygfk,123,90s Rock,5.0,7.5,6.0,7.5,3.0,"{""type"": ""Blues Drive"", ""settings"": {""level"": 3.0, ""gain"": 9.5, ""tone"": 5.0, ""blend"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 2.0, ""depth"": 2.0}}","{""type"": ""Echo"", ""settings"": {""level"": 6.0, ""time"": 42, ""feedback"": 5.0, ""wow"": 4.5}}","{""type"": ""Spring 65"", ""settings"": {""level"": 9.5, ""decay"": 5.5, ""tone"": 5.0}}",gain_pos_tilt_hi,data/audio_stems_augmented\027_radiohead_creep_aug_gain_pos_tilt_hi.wav,2221.6065827080415,3414.063720703125,0.0013983106,"[-105.0145492553711, 135.74757385253906, -123.30900573730469, 92.8093490600586]",0.1380051076412201,5.169846981259788,[0.0003341  0.00056196 0.00057348 ... 0.16357489 0.14224395 0.12404173],0.00027047423645853996,0.11582298576831818,0.0,0.9904656410217285,92.87981859410431
Creep,Radiohead,https://www.youtube.com/watch?v=XFkzRNyygfk,123,90s Rock,5.0,7.5,6.0,7.5,3.0,"{""type"": ""Blues Drive"", ""settings"": {""level"": 3.0, ""gain"": 9.5, ""tone"": 5.0, ""blend"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 2.0, ""depth"": 2.0}}","{""type"": ""Echo"", ""settings"": {""level"": 6.0, ""time"": 42, ""feedback"": 5.0, ""wow"": 4.5}}","{""type"": ""Spring 65"", ""settings"": {""level"": 9.5, ""decay"": 5.5, ""tone"": 5.0}}",pitch_pos,data/audio_stems_augmented\027_radiohead_creep_aug_pitch_pos.wav,2320.4430291055273,3603.08035382385,0.001813209,"[-151.4495086669922, 120.81883239746094, -111.02578735351562, 96.88292694091797]",0.0823691189289093,4.876062471753473,[0.00015708 0.00031807 0.00048341 ... 0.09637564 0.08271042 0.06716556],0.0003718592051882297,0.09279445558786392,0.0,0.9906070828437805,92.87981859410431
Creep,Radiohead,https://www.youtube.com/watch?v=XFkzRNyygfk,123,90s Rock,5.0,7.5,6.0,7.5,3.0,"{""type"": ""Blues Drive"", ""settings"": {""level"": 3.0, ""gain"": 9.5, ""tone"": 5.0, ""blend"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 2.0, ""depth"": 2.0}}","{""type"": ""Echo"", ""settings"": {""level"": 6.0, ""time"": 42, ""feedback"": 5.0, ""wow"": 4.5}}","{""type"": ""Spring 65"", ""settings"": {""level"": 9.5, ""decay"": 5.5, ""tone"": 5.0}}",pitch_neg_tilt_lo,data/audio_stems_augmented\027_radiohead_creep_aug_pitch_neg_tilt_lo.wav,2028.2314291609655,3161.1117865905035,0.000569648,"[-169.5655517578125, 152.05641174316406, -126.34400939941406, 85.71206665039062]",0.08002051711082458,5.473000006552388,"[8.6700486e-05 5.8464048e-04 6.0175679e-04 ... 8.7212183e-02 7.3829211e-02
 5.7338733e-02]",0.00010408330126665533,0.08225955814123154,0.0,0.9903937578201294,92.87981859410431
This Charming Man,The Smiths,https://www.youtube.com/watch?v=cJRP3LRcUFg,60,Super Clean,5.5,7.0,4.5,7.5,3.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 4.0, ""depth"": 4.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 4.0, ""decay"": 4.0, ""tone"": 5.5}}",none,data/audio_stems_augmented\028_the_smiths_this_charming_man_orig.wav,2196.895567355197,3168.072509765625,0.00039446008,"[-201.0667724609375, 129.93670654296875, -120.89917755126953, 77.60816955566406]",0.09258894622325897,6.65856433045836,[0.09227314 0.10683787 0.12570867 ... 0.0002053  0.00020168 0.00019761],5.924099968979135e-05,0.17689348757266998,1.0,0.9656367301940918,92.87981859410431
This Charming Man,The Smiths,https://www.youtube.com/watch?v=cJRP3LRcUFg,60,Super Clean,5.5,7.0,4.5,7.5,3.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 4.0, ""depth"": 4.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 4.0, ""decay"": 4.0, ""tone"": 5.5}}",gain_neg,data/audio_stems_augmented\028_the_smiths_this_charming_man_aug_gain_neg.wav,2196.931085916472,3168.1136036647185,0.00039885216,"[-218.03770446777344, 129.93838500976562, -120.89978790283203, 77.6097640991211]",0.07790389657020569,6.658603191922323,[0.0776384  0.08989313 0.10577089 ... 0.00017413 0.00017098 0.00016737],5.99002669332549e-05,0.14883771538734436,1.0,0.9656366109848022,92.87981859410431
This Charming Man,The Smiths,https://www.youtube.com/watch?v=cJRP3LRcUFg,60,Super Clean,5.5,7.0,4.5,7.5,3.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 4.0, ""depth"": 4.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 4.0, ""decay"": 4.0, ""tone"": 5.5}}",gain_pos_tilt_hi,data/audio_stems_augmented\028_the_smiths_this_charming_man_aug_gain_pos_tilt_hi.wav,2216.690236508627,3175.3255829556297,0.00039061595,"[-185.9431915283203, 127.5130615234375, -123.03225708007812, 75.76082611083984]",0.10910216718912125,6.728497079506163,[0.1094707  0.1267589  0.14915855 ... 0.00021165 0.00020808 0.00020383],5.805395994684659e-05,0.21154755353927612,1.0,0.9650118350982666,92.87981859410431
This Charming Man,The Smiths,https://www.youtube.com/watch?v=cJRP3LRcUFg,60,Super Clean,5.5,7.0,4.5,7.5,3.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 4.0, ""depth"": 4.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 4.0, ""decay"": 4.0, ""tone"": 5.5}}",pitch_pos,data/audio_stems_augmented\028_the_smiths_this_charming_man_aug_pitch_pos.wav,2344.049720667496,3361.314533186368,0.000510815,"[-236.8582763671875, 116.87885284423828, -117.26728057861328, 85.0369644165039]",0.06379885226488113,6.098268094733336,[0.0911543  0.10278776 0.1150014  ... 0.00013151 0.00012778 0.00012225],8.376393816433847e-05,0.12884044647216797,1.0,0.9649652242660522,92.87981859410431
This Charming Man,The Smiths,https://www.youtube.com/watch?v=cJRP3LRcUFg,60,Super Clean,5.5,7.0,4.5,7.5,3.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Chorus"", ""settings"": {""level"": 10.0, ""speed"": 4.0, ""depth"": 4.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 4.0, ""decay"": 4.0, ""tone"": 5.5}}",pitch_neg_tilt_lo,data/audio_stems_augmented\028_the_smiths_this_charming_man_aug_pitch_neg_tilt_lo.wav,2059.904680848413,2970.4211286006084,0.00018342886,"[-249.31346130371094, 144.26678466796875, -127.07592010498047, 69.40474700927734]",0.06290432810783386,6.015189214548471,"[8.9421444e-02 1.0352714e-01 1.1960725e-01 ... 9.5774260e-05 9.2940441e-05
 8.4158717e-05]",3.049427323276177e-05,0.13107755780220032,1.0,0.9664678573608398,92.87981859410431
Flip the Switch,The Rolling Stones,https://www.youtube.com/watch?v=dbm1dWfZej8,60,80s Rock,7.0,10.0,8.0,4.5,9.5,"{""type"": ""Big Fuzz"", ""settings"": {""level"": 7.5, ""tone"": 5.0, ""sustain"": 5.0}}","{""type"": ""Phaser"", ""settings"": {""level"": 2.0, ""speed"": 4.0, ""depth"": 6.5}}",,"{""type"": ""Plate"", ""settings"": {""level"": 10.0, ""decay"": 5.5, ""tone"": 4.5}}",none,data/audio_stems_augmented\029_the_rolling_stones_flip_the_switch_orig.wav,1675.229086921397,2886.449987291828,0.0008368692,"[-180.2149200439453, 155.8453826904297, -99.63756561279297, 50.68931198120117]",0.08227504789829254,7.302241367859178,[0.0568913  0.06974255 0.07888164 ... 0.03886487 0.03362964 0.02735043],0.0001146044087363407,0.11214646697044373,1.0,0.9797476530075073,92.87981859410431
Flip the Switch,The Rolling Stones,https://www.youtube.com/watch?v=dbm1dWfZej8,60,80s Rock,7.0,10.0,8.0,4.5,9.5,"{""type"": ""Big Fuzz"", ""settings"": {""level"": 7.5, ""tone"": 5.0, ""sustain"": 5.0}}","{""type"": ""Phaser"", ""settings"": {""level"": 2.0, ""speed"": 4.0, ""depth"": 6.5}}",,"{""type"": ""Plate"", ""settings"": {""level"": 10.0, ""decay"": 5.5, ""tone"": 4.5}}",gain_neg,data/audio_stems_augmented\029_the_rolling_stones_flip_the_switch_aug_gain_neg.wav,1675.2514382260035,2886.4416475539797,0.0008456382,"[-197.18438720703125, 155.84732055664062, -99.63597869873047, 50.69064712524414]",0.06922582536935806,7.3024247312138835,[0.0478678  0.05868074 0.0663702  ... 0.03270055 0.02829576 0.02301252],0.00011580237332964316,0.0943596214056015,1.0,0.9797473549842834,92.87981859410431
Flip the Switch,The Rolling Stones,https://www.youtube.com/watch?v=dbm1dWfZej8,60,80s Rock,7.0,10.0,8.0,4.5,9.5,"{""type"": ""Big Fuzz"", ""settings"": {""level"": 7.5, ""tone"": 5.0, ""sustain"": 5.0}}","{""type"": ""Phaser"", ""settings"": {""level"": 2.0, ""speed"": 4.0, ""depth"": 6.5}}",,"{""type"": ""Plate"", ""settings"": {""level"": 10.0, ""decay"": 5.5, ""tone"": 4.5}}",gain_pos_tilt_hi,data/audio_stems_augmented\029_the_rolling_stones_flip_the_switch_aug_gain_pos_tilt_hi.wav,1709.428573891514,2914.840707690354,0.0008851362,"[-167.27867126464844, 156.20333862304688, -104.48733520507812, 51.20707321166992]",0.09226074814796448,7.472133399620173,[0.0655617  0.0803483  0.09065195 ... 0.04606597 0.03987202 0.03242674],0.00011845827975776047,0.1236007809638977,1.0,0.9810218811035156,92.87981859410431
Flip the Switch,The Rolling Stones,https://www.youtube.com/watch?v=dbm1dWfZej8,60,80s Rock,7.0,10.0,8.0,4.5,9.5,"{""type"": ""Big Fuzz"", ""settings"": {""level"": 7.5, ""tone"": 5.0, ""sustain"": 5.0}}","{""type"": ""Phaser"", ""settings"": {""level"": 2.0, ""speed"": 4.0, ""depth"": 6.5}}",,"{""type"": ""Plate"", ""settings"": {""level"": 10.0, ""decay"": 5.5, ""tone"": 4.5}}",pitch_pos,data/audio_stems_augmented\029_the_rolling_stones_flip_the_switch_aug_pitch_pos.wav,1783.5475767779444,3076.038128396739,0.0010974145,"[-212.16986083984375, 142.0517578125, -96.49987030029297, 54.05234146118164]",0.05689677968621254,6.127353552681435,[0.05592142 0.06585032 0.07347583 ... 0.02471323 0.02118861 0.01577495],0.0001791008689906448,0.08291266113519669,1.0,0.9764181971549988,92.87981859410431
Flip the Switch,The Rolling Stones,https://www.youtube.com/watch?v=dbm1dWfZej8,60,80s Rock,7.0,10.0,8.0,4.5,9.5,"{""type"": ""Big Fuzz"", ""settings"": {""level"": 7.5, ""tone"": 5.0, ""sustain"": 5.0}}","{""type"": ""Phaser"", ""settings"": {""level"": 2.0, ""speed"": 4.0, ""depth"": 6.5}}",,"{""type"": ""Plate"", ""settings"": {""level"": 10.0, ""decay"": 5.5, ""tone"": 4.5}}",pitch_neg_tilt_lo,data/audio_stems_augmented\029_the_rolling_stones_flip_the_switch_aug_pitch_neg_tilt_lo.wav,1555.6826373014474,2688.74976116678,0.00037196415,"[-225.40550231933594, 164.5010223388672, -97.3839111328125, 42.24589157104492]",0.05567154288291931,6.22273618080572,[0.05621434 0.06822366 0.07657526 ... 0.02559484 0.02213911 0.01720174],5.9775004046969116e-05,0.10413698852062225,1.0,0.9773153066635132,92.87981859410431
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=hTWKbfoikeg,60,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.5, ""gain"": 10.0, ""vari"": ""tight""}}","{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,none,data/audio_stems_augmented\030_nirvana_smells_like_teen_spirit_orig.wav,2515.7639824676535,4123.558437409368,0.004333454,"[-130.85556030273438, 105.3510513305664, -95.34666442871094, 97.749267578125]",0.08514228463172913,8.419788252651255,[0.06139825 0.07739817 0.09082285 ... 0.1424297  0.12421659 0.11030549],0.0005146748735569417,0.09428876638412476,0.0,0.9850894808769226,92.87981859410431
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=hTWKbfoikeg,60,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.5, ""gain"": 10.0, ""vari"": ""tight""}}","{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,gain_neg,data/audio_stems_augmented\030_nirvana_smells_like_teen_spirit_aug_gain_neg.wav,2515.780796750003,4123.600071599478,0.004367172,"[-147.8251953125, 105.34817504882812, -95.34529876708984, 97.74724578857422]",0.07163829356431961,8.419680061460607,[0.05166008 0.06512228 0.0764177  ... 0.1198396  0.10451528 0.09281053],0.0005186861380934715,0.07933463901281357,0.0,0.9850894212722778,92.87981859410431
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=hTWKbfoikeg,60,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.5, ""gain"": 10.0, ""vari"": ""tight""}}","{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,gain_pos_tilt_hi,data/audio_stems_augmented\030_nirvana_smells_like_teen_spirit_aug_gain_pos_tilt_hi.wav,2547.813120909721,4135.865504005946,0.0044295555,"[-115.7366943359375, 102.95142364501953, -97.48736572265625, 95.92806243896484]",0.09880368411540985,8.549149794712353,[0.07139269 0.09002026 0.10548477 ... 0.16653818 0.14490078 0.12838064],0.000518128159455955,0.11815188825130463,0.0,0.9850003123283386,92.87981859410431
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=hTWKbfoikeg,60,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.5, ""gain"": 10.0, ""vari"": ""tight""}}","{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,pitch_pos,data/audio_stems_augmented\030_nirvana_smells_like_teen_spirit_aug_pitch_pos.wav,2677.173784736634,4376.50279600493,0.0059001776,"[-164.20814514160156, 90.71161651611328, -85.11320495605469, 96.35199737548828]",0.05732361227273941,7.276887864603966,[0.06237654 0.07157571 0.07998697 ... 0.09409448 0.08253828 0.06619576],0.000810810481198132,0.06307268887758255,0.0,0.9844700694084167,92.87981859410431
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=hTWKbfoikeg,60,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.5, ""gain"": 10.0, ""vari"": ""tight""}}","{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,pitch_neg_tilt_lo,data/audio_stems_augmented\030_nirvana_smells_like_teen_spirit_aug_pitch_neg_tilt_lo.wav,2326.866036619198,3846.6078047962587,0.0017218874,"[-181.9288330078125, 122.58189392089844, -106.88880920410156, 96.5915756225586]",0.05667370185256004,8.45611941853298,[0.05971552 0.07541745 0.08791924 ... 0.09359407 0.08181828 0.06588766],0.0002036261575995013,0.06407769024372101,0.0,0.9826266169548035,92.87981859410431
Come as You Are,Nirvana,https://www.youtube.com/watch?v=vabnZ9-ex7o,0,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,,"{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,none,data/audio_stems_augmented\031_nirvana_come_as_you_are_orig.wav,618.6266693621254,1044.7595494394084,3.4475706e-05,"[-348.1073913574219, 201.86831665039062, 4.29567289352417, 18.20780372619629]",0.057622022926807404,5.687453639852503,"[7.77229943e-05 9.52791743e-05 1.10003763e-04 ... 1.52167093e-04
 1.34930597e-04 1.14299764e-04]",6.0617107919824775e-06,0.13281960785388947,1.0,0.9450286030769348,92.87981859410431
Come as You Are,Nirvana,https://www.youtube.com/watch?v=vabnZ9-ex7o,0,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,,"{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,gain_neg,data/audio_stems_augmented\031_nirvana_come_as_you_are_aug_gain_neg.wav,618.9291069424798,1044.8887016937024,3.533331e-05,"[-365.0765075683594, 201.8665008544922, 4.290149211883545, 18.207948684692383]",0.04848287254571915,5.687599225442807,"[6.3499960e-05 7.7761018e-05 8.9756919e-05 ... 1.2592474e-04 1.1167766e-04
 9.4731113e-05]",6.212340394995408e-06,0.11175324767827988,1.0,0.9450283050537109,92.87981859410431
Come as You Are,Nirvana,https://www.youtube.com/watch?v=vabnZ9-ex7o,0,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,,"{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,gain_pos_tilt_hi,data/audio_stems_augmented\031_nirvana_come_as_you_are_aug_gain_pos_tilt_hi.wav,642.4676415345516,1089.7739236628931,3.9498766e-05,"[-336.3822326660156, 202.6083526611328, -0.20901180803775787, 17.897022247314453]",0.06240742653608322,5.55697006095782,"[7.31319597e-05 8.95108606e-05 1.03245984e-04 ... 1.37416821e-04
 1.22358688e-04 1.03400023e-04]",7.107966666808352e-06,0.14141227304935455,1.0,0.9462525844573975,92.87981859410431
Come as You Are,Nirvana,https://www.youtube.com/watch?v=vabnZ9-ex7o,0,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,,"{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,pitch_pos,data/audio_stems_augmented\031_nirvana_come_as_you_are_aug_pitch_pos.wav,666.4603841044996,1139.1307766154662,4.332954e-05,"[-366.39178466796875, 189.60134887695312, 4.747340679168701, 16.81095314025879]",0.041419096291065216,6.057820956777334,"[8.1852260e-05 9.6589836e-05 1.0803914e-04 ... 1.5675691e-04 1.3639710e-04
 1.1284631e-04]",7.152660145948175e-06,0.11001463234424591,1.0,0.9406580924987793,92.87981859410431
Come as You Are,Nirvana,https://www.youtube.com/watch?v=vabnZ9-ex7o,0,60s Uk Cln,3.0,8.0,10.0,10.0,5.0,,"{""type"": ""Chorus"", ""settings"": {""level"": 9.5, ""speed"": 3.0, ""depth"": 8.0}}",,,pitch_neg_tilt_lo,data/audio_stems_augmented\031_nirvana_come_as_you_are_aug_pitch_neg_tilt_lo.wav,587.6140340652387,995.7493247520116,2.1092475e-05,"[-382.81103515625, 194.20587158203125, 11.999970436096191, 14.657110214233398]",0.040083855390548706,5.883514894894864,"[7.83000869e-05 9.57125158e-05 1.10509005e-04 ... 9.05563866e-05
 7.61597184e-05 5.83419569e-05]",3.585012109397212e-06,0.09973379969596863,1.0,0.9394567608833313,92.87981859410431
Paperback Writer,The Beatles,https://www.youtube.com/watch?v=yYvkICbTZIQ,80,70s Uk Cln,7.0,6.0,6.0,6.0,4.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}",,"{""type"": ""Echo"", ""settings"": {""level"": 2.0, ""time"": 145, ""feedback"": 2.5, ""wow"": 8.0}}",,none,data/audio_stems_augmented\032_the_beatles_paperback_writer_orig.wav,1367.3955430853875,2595.591296684451,0.0005220104,"[-150.16050720214844, 177.0087127685547, -80.59687042236328, 41.80067443847656]",0.13659152388572693,5.13197025422633,[0.08198039 0.10173231 0.11811349 ... 0.14859837 0.1321381  0.10832053],0.00010171731992159039,0.2006513476371765,1.0,0.9824889898300171,92.87981859410431
Paperback Writer,The Beatles,https://www.youtube.com/watch?v=yYvkICbTZIQ,80,70s Uk Cln,7.0,6.0,6.0,6.0,4.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}",,"{""type"": ""Echo"", ""settings"": {""level"": 2.0, ""time"": 145, ""feedback"": 2.5, ""wow"": 8.0}}",,gain_neg,data/audio_stems_augmented\032_the_beatles_paperback_writer_aug_gain_neg.wav,1367.409074961272,2595.580792682927,0.00052655954,"[-167.1307830810547, 177.009521484375, -80.59624481201172, 41.80139923095703]",0.11492745578289032,5.132003457316808,[0.06897758 0.08559686 0.09938002 ... 0.12503001 0.11118032 0.0911402 ],0.00010260309500154108,0.16882753372192383,1.0,0.9824891090393066,92.87981859410431
Paperback Writer,The Beatles,https://www.youtube.com/watch?v=yYvkICbTZIQ,80,70s Uk Cln,7.0,6.0,6.0,6.0,4.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}",,"{""type"": ""Echo"", ""settings"": {""level"": 2.0, ""time"": 145, ""feedback"": 2.5, ""wow"": 8.0}}",,gain_pos_tilt_hi,data/audio_stems_augmented\032_the_beatles_paperback_writer_aug_gain_pos_tilt_hi.wav,1408.5947269266364,2633.7562962582238,0.00057644694,"[-136.5907440185547, 176.36590576171875, -84.46051025390625, 41.43487548828125]",0.15047279000282288,5.521500218991882,[0.09290502 0.1157001  0.13450949 ... 0.17444801 0.15500186 0.1269137 ],0.00010440040205139667,0.2141033113002777,1.0,0.9811667203903198,92.87981859410431
Paperback Writer,The Beatles,https://www.youtube.com/watch?v=yYvkICbTZIQ,80,70s Uk Cln,7.0,6.0,6.0,6.0,4.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}",,"{""type"": ""Echo"", ""settings"": {""level"": 2.0, ""time"": 145, ""feedback"": 2.5, ""wow"": 8.0}}",,pitch_pos,data/audio_stems_augmented\032_the_beatles_paperback_writer_aug_pitch_pos.wav,1472.518376663553,2781.567763167904,0.0006830537,"[-181.48666381835938, 165.9684600830078, -79.53498840332031, 45.00420379638672]",0.09176595509052277,5.941098652181718,[0.08568957 0.09932836 0.11127015 ... 0.0933108  0.08209716 0.06561414],0.00011497092054923996,0.1515209823846817,1.0,0.9783825278282166,92.87981859410431
Paperback Writer,The Beatles,https://www.youtube.com/watch?v=yYvkICbTZIQ,80,70s Uk Cln,7.0,6.0,6.0,6.0,4.5,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}",,"{""type"": ""Echo"", ""settings"": {""level"": 2.0, ""time"": 145, ""feedback"": 2.5, ""wow"": 8.0}}",,pitch_neg_tilt_lo,data/audio_stems_augmented\032_the_beatles_paperback_writer_aug_pitch_neg_tilt_lo.wav,1265.1361516973243,2418.233172346182,0.00021799095,"[-196.92161560058594, 187.18170166015625, -79.47521209716797, 38.98320770263672]",0.09394791722297668,5.885299126507925,[0.08092967 0.1009194  0.11764883 ... 0.10080519 0.08461811 0.0645206 ],3.703990296344273e-05,0.1657913625240326,1.0,0.9808415174484253,92.87981859410431
